TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
c_c006671,광한루원,전북,남원시,2.0,5.0,5.0,5.0,150.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,광한루원,전북,남원시,2.0,5.0,5.0,5.0,150.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,광한루원,전북,남원시,2.0,5.0,5.0,5.0,150.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,60.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,60.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,60.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,60.0,1,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,180.0,0,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,180.0,0,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,180.0,0,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c006671,춘향테마파크,전북,남원시,6.0,4.0,4.0,4.0,180.0,0,c006671,2,41,남,6,3,2,2,6,2,3,6,2,3.0,2,1
c_c009375,화엄사,전남,구례군,2.0,5.0,5.0,5.0,90.0,0,c009375,3,46,여,4,2,2,6,2,2,6,2,6,1.0,3,2
c_c009375,화엄사,전남,구례군,2.0,5.0,5.0,5.0,90.0,0,c009375,3,46,여,4,2,2,6,2,2,6,2,6,1.0,3,2
c_c009375,화엄사,전남,구례군,2.0,5.0,5.0,5.0,90.0,0,c009375,3,46,여,4,2,2,6,2,2,6,2,6,1.0,3,2
c_c009375,화엄사,전남,구례군,2.0,5.0,5.0,5.0,90.0,0,c009375,3,46,여,4,2,2,6,2,2,6,2,6,1.0,3,2
c_c009389,독립기념관,충남,천안시,2.0,5.0,5.0,5.0,240.0,1,c009389,6,41,여,5,4,5,2,4,4,4,6,6,1.0,1,1
c_c009389,독립기념관,충남,천안시,2.0,5.0,5.0,5.0,240.0,1,c009389,6,41,여,5,4,5,2,4,4,4,6,6,1.0,1,1
c_c009389,독립기념관,충남,천안시,2.0,5.0,5.0,5.0,240.0,1,c009389,6,41,여,5,4,5,2,4,4,4,6,6,1.0,1,1
c_c009389,독립기념관,충남,천안시,2.0,5.0,5.0,5.0,240.0,1,c009389,6,41,여,5,4,5,2,4,4,4,6,6,1.0,1,1
c_c003200,한밭수목원,대전,서구,1.0,3.0,3.0,3.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,한밭수목원,대전,서구,1.0,3.0,3.0,3.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,한밭수목원,대전,서구,1.0,3.0,3.0,3.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,한밭수목원,대전,서구,1.0,3.0,3.0,3.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전시립미술관,대전,서구,3.0,4.0,2.0,4.0,120.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전시립미술관,대전,서구,3.0,4.0,2.0,4.0,120.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전시립미술관,대전,서구,3.0,4.0,2.0,4.0,120.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전시립미술관,대전,서구,3.0,4.0,2.0,4.0,120.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전신세계 아트앤사이언스,대전,유성구,4.0,4.0,2.0,4.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전신세계 아트앤사이언스,대전,유성구,4.0,4.0,2.0,4.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전신세계 아트앤사이언스,대전,유성구,4.0,4.0,2.0,4.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전신세계 아트앤사이언스,대전,유성구,4.0,4.0,2.0,4.0,60.0,0,c003200,22,11,여,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c013235,더쎈패러글라이딩,충북,단양군,5.0,5.0,5.0,5.0,90.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,더쎈패러글라이딩,충북,단양군,5.0,5.0,5.0,5.0,90.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,더쎈패러글라이딩,충북,단양군,5.0,5.0,5.0,5.0,90.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,더쎈패러글라이딩,충북,단양군,5.0,5.0,5.0,5.0,90.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,고수동굴,충북,단양군,1.0,3.0,3.0,4.0,60.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,고수동굴,충북,단양군,1.0,3.0,3.0,4.0,60.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,고수동굴,충북,단양군,1.0,3.0,3.0,4.0,60.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c013235,고수동굴,충북,단양군,1.0,3.0,3.0,4.0,60.0,0,c013235,5,44,남,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c002581,단양구경시장,충북,단양군,4.0,4.0,4.0,4.0,60.0,0,c002581,22,41,여,5,5,4,3,4,6,3,2,4,3.0,2,3
c_c002581,단양구경시장,충북,단양군,4.0,4.0,4.0,4.0,60.0,0,c002581,22,41,여,5,5,4,3,4,6,3,2,4,3.0,2,3
c_c002581,단양구경시장,충북,단양군,4.0,4.0,4.0,4.0,60.0,0,c002581,22,41,여,5,5,4,3,4,6,3,2,4,3.0,2,3
c_c002581,단양구경시장,충북,단양군,4.0,4.0,4.0,4.0,60.0,0,c002581,22,41,여,5,5,4,3,4,6,3,2,4,3.0,2,3
c_c000414,경기전,전북,전주시,2.0,5.0,5.0,5.0,90.0,0,c000414,23,27,여,3,3,2,3,2,5,4,7,5,3.0,1,3
c_c000414,경기전,전북,전주시,2.0,5.0,5.0,5.0,90.0,0,c000414,23,27,여,3,3,2,3,2,5,4,7,5,3.0,1,3
c_c000414,경기전,전북,전주시,2.0,5.0,5.0,5.0,90.0,0,c000414,23,27,여,3,3,2,3,2,5,4,7,5,3.0,1,3
c_c000414,경기전,전북,전주시,2.0,5.0,5.0,5.0,90.0,0,c000414,23,27,여,3,3,2,3,2,5,4,7,5,3.0,1,3
c_c006402,내소사,전북,부안군,2.0,5.0,4.0,5.0,60.0,0,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,내소사,전북,부안군,2.0,5.0,4.0,5.0,60.0,0,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,내소사,전북,부안군,2.0,5.0,4.0,5.0,60.0,0,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,내소사,전북,부안군,2.0,5.0,4.0,5.0,60.0,0,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,채석강,전북,부안군,1.0,5.0,5.0,5.0,120.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,채석강,전북,부안군,1.0,5.0,5.0,5.0,120.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,채석강,전북,부안군,1.0,5.0,5.0,5.0,120.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,채석강,전북,부안군,1.0,5.0,5.0,5.0,120.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,군산시간여행마을,전북,군산시,7.0,5.0,5.0,5.0,60.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,군산시간여행마을,전북,군산시,7.0,5.0,5.0,5.0,60.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,군산시간여행마을,전북,군산시,7.0,5.0,5.0,5.0,60.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c006402,군산시간여행마을,전북,군산시,7.0,5.0,5.0,5.0,60.0,1,c006402,8,11,남,10,1,1,1,4,4,1,7,7,2.0,1,1
c_c009454,국립부여박물관,충남,부여군,2.0,4.0,4.0,4.0,60.0,0,c009454,3,36,남,7,3,2,3,4,6,6,5,6,7.0,2,3
c_c009454,국립부여박물관,충남,부여군,2.0,4.0,4.0,4.0,60.0,0,c009454,3,36,남,7,3,2,3,4,6,6,5,6,7.0,2,3
c_c009454,국립부여박물관,충남,부여군,2.0,4.0,4.0,4.0,60.0,0,c009454,3,36,남,7,3,2,3,4,6,6,5,6,7.0,2,3
c_c009454,국립부여박물관,충남,부여군,2.0,4.0,4.0,4.0,60.0,0,c009454,3,36,남,7,3,2,3,4,6,6,5,6,7.0,2,3
c_c005281,황태마을,충남,아산시,7.0,5.0,5.0,5.0,30.0,0,c005281,10,11,여,1,1,7,7,3,1,4,1,4,2.0,2,1
c_c005281,황태마을,충남,아산시,7.0,5.0,5.0,5.0,30.0,0,c005281,10,11,여,1,1,7,7,3,1,4,1,4,2.0,2,1
c_c005281,황태마을,충남,아산시,7.0,5.0,5.0,5.0,30.0,0,c005281,10,11,여,1,1,7,7,3,1,4,1,4,2.0,2,1
c_c005281,황태마을,충남,아산시,7.0,5.0,5.0,5.0,30.0,0,c005281,10,11,여,1,1,7,7,3,1,4,1,4,2.0,2,1
c_c011608,담양관방제림,전남,담양군,6.0,4.0,4.0,4.0,90.0,1,c011608,2,29,여,3,4,2,3,1,1,2,2,6,3.0,1,2
c_c011608,담양관방제림,전남,담양군,6.0,4.0,4.0,4.0,90.0,1,c011608,2,29,여,3,4,2,3,1,1,2,2,6,3.0,1,2
c_c011608,담양관방제림,전남,담양군,6.0,4.0,4.0,4.0,90.0,1,c011608,2,29,여,3,4,2,3,1,1,2,2,6,3.0,1,2
c_c011608,담양관방제림,전남,담양군,6.0,4.0,4.0,4.0,90.0,1,c011608,2,29,여,3,4,2,3,1,1,2,2,6,3.0,1,2
c_c002384,전주덕진공원,전북,전주시,1.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주덕진공원,전북,전주시,1.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주덕진공원,전북,전주시,1.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주덕진공원,전북,전주시,1.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주한옥마을,전북,전주시,7.0,5.0,4.0,4.0,180.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주한옥마을,전북,전주시,7.0,5.0,4.0,4.0,180.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주한옥마을,전북,전주시,7.0,5.0,4.0,4.0,180.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주한옥마을,전북,전주시,7.0,5.0,4.0,4.0,180.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,경기전,전북,전주시,2.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,경기전,전북,전주시,2.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,경기전,전북,전주시,2.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,경기전,전북,전주시,2.0,5.0,4.0,4.0,30.0,1,c002384,3,28,여,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002468,연화정도서관,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,연화정도서관,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,연화정도서관,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,연화정도서관,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,전주덕진공원,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,전주덕진공원,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,전주덕진공원,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,전주덕진공원,전북,전주시,3.0,4.0,3.0,3.0,30.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,한국도로공사 전주수목원,전북,전주시,1.0,5.0,4.0,4.0,180.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,한국도로공사 전주수목원,전북,전주시,1.0,5.0,4.0,4.0,180.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,한국도로공사 전주수목원,전북,전주시,1.0,5.0,4.0,4.0,180.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c002468,한국도로공사 전주수목원,전북,전주시,1.0,5.0,4.0,4.0,180.0,0,c002468,2,29,여,4,7,2,2,4,4,3,2,6,1.0,1,0
c_c005360,만성리검은모래해변,전남,여수시,1.0,4.0,3.0,4.0,60.0,1,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,만성리검은모래해변,전남,여수시,1.0,4.0,3.0,4.0,60.0,1,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,만성리검은모래해변,전남,여수시,1.0,4.0,3.0,4.0,60.0,1,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,만성리검은모래해변,전남,여수시,1.0,4.0,3.0,4.0,60.0,1,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,여수수산물특화시장,전남,여수시,4.0,4.0,4.0,4.0,120.0,0,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,여수수산물특화시장,전남,여수시,4.0,4.0,4.0,4.0,120.0,0,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,여수수산물특화시장,전남,여수시,4.0,4.0,4.0,4.0,120.0,0,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005360,여수수산물특화시장,전남,여수시,4.0,4.0,4.0,4.0,120.0,0,c005360,4,45,남,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005854,신흥동일본식가옥,전북,군산시,2.0,2.0,4.0,4.0,30.0,0,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,신흥동일본식가옥,전북,군산시,2.0,2.0,4.0,4.0,30.0,0,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,신흥동일본식가옥,전북,군산시,2.0,2.0,4.0,4.0,30.0,0,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,신흥동일본식가옥,전북,군산시,2.0,2.0,4.0,4.0,30.0,0,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,경암동철길마을,전북,군산시,7.0,4.0,4.0,4.0,30.0,1,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,경암동철길마을,전북,군산시,7.0,4.0,4.0,4.0,30.0,1,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,경암동철길마을,전북,군산시,7.0,4.0,4.0,4.0,30.0,1,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,경암동철길마을,전북,군산시,7.0,4.0,4.0,4.0,30.0,1,c005854,3,11,남,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c002408,청남대,충북,청주시,2.0,5.0,5.0,5.0,90.0,0,c002408,3,48,여,3,3,4,2,4,4,5,3,2,9.0,1,1
c_c002408,청남대,충북,청주시,2.0,5.0,5.0,5.0,90.0,0,c002408,3,48,여,3,3,4,2,4,4,5,3,2,9.0,1,1
c_c002408,청남대,충북,청주시,2.0,5.0,5.0,5.0,90.0,0,c002408,3,48,여,3,3,4,2,4,4,5,3,2,9.0,1,1
c_c002408,청남대,충북,청주시,2.0,5.0,5.0,5.0,90.0,0,c002408,3,48,여,3,3,4,2,4,4,5,3,2,9.0,1,1
c_c006512,나주영상테마파크,전남,나주시,6.0,5.0,5.0,5.0,90.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,나주영상테마파크,전남,나주시,6.0,5.0,5.0,5.0,90.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,나주영상테마파크,전남,나주시,6.0,5.0,5.0,5.0,90.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,나주영상테마파크,전남,나주시,6.0,5.0,5.0,5.0,90.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,함평엑스포공원,전남,함평군,6.0,4.0,4.0,5.0,270.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,함평엑스포공원,전남,함평군,6.0,4.0,4.0,5.0,270.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,함평엑스포공원,전남,함평군,6.0,4.0,4.0,5.0,270.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c006512,함평엑스포공원,전남,함평군,6.0,4.0,4.0,5.0,270.0,0,c006512,9,29,여,3,3,1,6,5,5,2,6,6,2.0,1,1
c_c011604,유월드루지테마파크,전남,여수시,6.0,5.0,5.0,5.0,90.0,0,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,유월드루지테마파크,전남,여수시,6.0,5.0,5.0,5.0,90.0,0,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,유월드루지테마파크,전남,여수시,6.0,5.0,5.0,5.0,90.0,0,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,유월드루지테마파크,전남,여수시,6.0,5.0,5.0,5.0,90.0,0,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,여수해상케이블카,전남,여수시,6.0,4.0,4.0,4.0,90.0,1,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,여수해상케이블카,전남,여수시,6.0,4.0,4.0,4.0,90.0,1,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,여수해상케이블카,전남,여수시,6.0,4.0,4.0,4.0,90.0,1,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,여수해상케이블카,전남,여수시,6.0,4.0,4.0,4.0,90.0,1,c011604,2,29,남,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c014239,피나클랜드 수목원,충남,아산시,1.0,4.0,3.0,4.0,180.0,0,c014239,2,44,여,3,2,2,2,2,2,2,1,7,3.0,1,2
c_c014239,피나클랜드 수목원,충남,아산시,1.0,4.0,3.0,4.0,180.0,0,c014239,2,44,여,3,2,2,2,2,2,2,1,7,3.0,1,2
c_c014239,피나클랜드 수목원,충남,아산시,1.0,4.0,3.0,4.0,180.0,0,c014239,2,44,여,3,2,2,2,2,2,2,1,7,3.0,1,2
c_c014239,피나클랜드 수목원,충남,아산시,1.0,4.0,3.0,4.0,180.0,0,c014239,2,44,여,3,2,2,2,2,2,2,1,7,3.0,1,2
c_c000752,무주반디랜드 무주곤충박물관,전북,무주군,2.0,5.0,5.0,5.0,30.0,0,c000752,10,43,여,3,4,3,1,1,1,1,7,3,2.0,3,1
c_c000752,무주반디랜드 무주곤충박물관,전북,무주군,2.0,5.0,5.0,5.0,30.0,0,c000752,10,43,여,3,4,3,1,1,1,1,7,3,2.0,3,1
c_c000752,무주반디랜드 무주곤충박물관,전북,무주군,2.0,5.0,5.0,5.0,30.0,0,c000752,10,43,여,3,4,3,1,1,1,1,7,3,2.0,3,1
c_c000752,무주반디랜드 무주곤충박물관,전북,무주군,2.0,5.0,5.0,5.0,30.0,0,c000752,10,43,여,3,4,3,1,1,1,1,7,3,2.0,3,1
c_c005676,대전신세계 아트앤사이언스,대전,유성구,4.0,5.0,5.0,5.0,60.0,1,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,대전신세계 아트앤사이언스,대전,유성구,4.0,5.0,5.0,5.0,60.0,1,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,대전신세계 아트앤사이언스,대전,유성구,4.0,5.0,5.0,5.0,60.0,1,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,대전신세계 아트앤사이언스,대전,유성구,4.0,5.0,5.0,5.0,60.0,1,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,국립중앙과학관,대전,유성구,3.0,5.0,5.0,5.0,90.0,0,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,국립중앙과학관,대전,유성구,3.0,5.0,5.0,5.0,90.0,0,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,국립중앙과학관,대전,유성구,3.0,5.0,5.0,5.0,90.0,0,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005676,국립중앙과학관,대전,유성구,3.0,5.0,5.0,5.0,90.0,0,c005676,6,43,남,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c011952,메타프로방스,전남,담양군,6.0,5.0,5.0,5.0,60.0,0,c011952,22,29,남,4,4,1,4,7,4,4,1,7,2.0,1,1
c_c011952,메타프로방스,전남,담양군,6.0,5.0,5.0,5.0,60.0,0,c011952,22,29,남,4,4,1,4,7,4,4,1,7,2.0,1,1
c_c011952,메타프로방스,전남,담양군,6.0,5.0,5.0,5.0,60.0,0,c011952,22,29,남,4,4,1,4,7,4,4,1,7,2.0,1,1
c_c011952,메타프로방스,전남,담양군,6.0,5.0,5.0,5.0,60.0,0,c011952,22,29,남,4,4,1,4,7,4,4,1,7,2.0,1,1
c_c005725,전주덕진공원,전북,전주시,1.0,4.0,4.0,4.0,30.0,1,c005725,1,45,여,2,2,2,2,5,5,2,5,6,2.0,3,0
c_c005725,전주덕진공원,전북,전주시,1.0,4.0,4.0,4.0,30.0,1,c005725,1,45,여,2,2,2,2,5,5,2,5,6,2.0,3,0
c_c005725,전주덕진공원,전북,전주시,1.0,4.0,4.0,4.0,30.0,1,c005725,1,45,여,2,2,2,2,5,5,2,5,6,2.0,3,0
c_c005725,전주덕진공원,전북,전주시,1.0,4.0,4.0,4.0,30.0,1,c005725,1,45,여,2,2,2,2,5,5,2,5,6,2.0,3,0
c_c003467,백제문화제 공주행사장,충남,공주시,8.0,4.0,4.0,4.0,150.0,1,c003467,9,43,여,4,4,4,4,2,1,2,7,6,1.0,1,0
c_c003467,백제문화제 공주행사장,충남,공주시,8.0,4.0,4.0,4.0,150.0,1,c003467,9,43,여,4,4,4,4,2,1,2,7,6,1.0,1,0
c_c003467,백제문화제 공주행사장,충남,공주시,8.0,4.0,4.0,4.0,150.0,1,c003467,9,43,여,4,4,4,4,2,1,2,7,6,1.0,1,0
c_c003467,백제문화제 공주행사장,충남,공주시,8.0,4.0,4.0,4.0,150.0,1,c003467,9,43,여,4,4,4,4,2,1,2,7,6,1.0,1,0
c_c012020,전주향교,전북,전주시,2.0,4.0,3.0,4.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주향교,전북,전주시,2.0,4.0,3.0,4.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주향교,전북,전주시,2.0,4.0,3.0,4.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주향교,전북,전주시,2.0,4.0,3.0,4.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,경기전,전북,전주시,2.0,3.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,경기전,전북,전주시,2.0,3.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,경기전,전북,전주시,2.0,3.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,경기전,전북,전주시,2.0,3.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전동성당,전북,전주시,2.0,4.0,3.0,3.0,60.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전동성당,전북,전주시,2.0,4.0,3.0,3.0,60.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전동성당,전북,전주시,2.0,4.0,3.0,3.0,60.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전동성당,전북,전주시,2.0,4.0,3.0,3.0,60.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주덕진공원,전북,전주시,1.0,4.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주덕진공원,전북,전주시,1.0,4.0,3.0,3.0,30.0,0,c012020,3,41,여,3,1,7,4,7,4,6,1,4,3.0,3,1
